Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
07.01.2009 15:40:00,992.19,-10.12,263.63,-11.98,86.1,2.82,2.43,0.39,1.53,2.45,1312.8,1.25,3.38,128.9
07.01.2009 15:50:00,992.25,-9.84,263.91,-11.47,87.8,2.89,2.54,0.35,1.59,2.55,1311.44,0.82,1.75,158.2
07.01.2009 16:00:00,992.21,-9.58,264.17,-11.12,88.4,2.95,2.61,0.34,1.64,2.63,1310.05,0.93,2.0,126.2
07.01.2009 16:10:00,992.34,-9.4,264.34,-10.95,88.4,2.99,2.64,0.35,1.66,2.66,1309.31,0.88,1.75,110.6
07.01.2009 16:20:00,992.49,-9.44,264.29,-11.0,88.3,2.98,2.63,0.35,1.65,2.65,1309.72,0.7,1.88,198.0
07.01.2009 16:30:00,992.6,-9.18,264.54,-10.66,88.9,3.04,2.7,0.34,1.7,2.72,1308.53,0.56,1.38,222.9
07.01.2009 16:40:00,992.59,-8.95,264.77,-10.43,88.9,3.1,2.75,0.34,1.73,2.77,1307.36,0.9,1.63,178.6
07.01.2009 16:50:00,992.61,-8.65,265.07,-10.14,88.9,3.17,2.82,0.35,1.77,2.84,1305.87,0.51,1.0,159.4
07.01.2009 17:00:00,992.79,-8.55,265.16,-10.15,88.1,3.2,2.82,0.38,1.77,2.84,1305.61,0.51,1.38,116.2
07.01.2009 17:10:00,992.95,-8.47,265.23,-10.11,87.8,3.22,2.82,0.39,1.77,2.84,1305.43,0.63,1.25,170.5
07.01.2009 17:20:00,992.97,-8.46,265.23,-10.12,87.7,3.22,2.82,0.4,1.77,2.84,1305.4,1.07,2.13,182.1
07.01.2009 17:30:00,993.04,-8.35,265.34,-9.97,88.0,3.25,2.86,0.39,1.79,2.88,1304.94,0.87,2.0,127.6
07.01.2009 17:40:00,993.25,-8.43,265.24,-10.05,88.0,3.23,2.84,0.39,1.78,2.86,1305.62,0.48,1.13,109.1
07.01.2009 17:50:00,993.38,-8.26,265.4,-9.82,88.4,3.27,2.89,0.38,1.81,2.91,1304.92,0.47,1.25,169.2
07.01.2009 18:00:00,993.53,-7.98,265.67,-9.52,88.6,3.34,2.96,0.38,1.86,2.98,1303.71,0.79,1.38,128.7
07.01.2009 18:10:00,993.73,-8.02,265.62,-9.64,88.0,3.33,2.93,0.4,1.84,2.95,1304.17,0.46,1.0,159.8
07.01.2009 18:20:00,993.91,-7.67,265.95,-9.3,88.0,3.43,3.01,0.41,1.89,3.03,1302.65,0.47,1.13,135.9
07.01.2009 18:30:00,994.07,-7.65,265.96,-9.52,86.3,3.43,2.96,0.47,1.85,2.98,1302.8,0.68,1.25,156.9
07.01.2009 18:40:00,994.13,-7.66,265.95,-9.45,86.9,3.43,2.98,0.45,1.87,3.0,1302.92,0.41,1.13,160.8
07.01.2009 18:50:00,994.26,-7.53,266.07,-9.32,86.9,3.46,3.01,0.45,1.88,3.03,1302.43,0.54,1.38,110.0
07.01.2009 19:00:00,994.38,-7.75,265.84,-9.58,86.6,3.4,2.95,0.46,1.85,2.96,1303.69,0.61,1.25,114.9
07.01.2009 19:10:00,994.4,-7.46,266.13,-9.02,88.5,3.48,3.08,0.4,1.93,3.1,1302.24,0.41,0.88,86.5
07.01.2009 19:20:00,994.49,-7.45,266.13,-9.17,87.4,3.48,3.05,0.44,1.91,3.06,1302.32,0.45,1.63,99.7
07.01.2009 19:30:00,994.62,-7.81,265.76,-9.48,87.7,3.39,2.97,0.42,1.86,2.99,1304.3,1.14,1.75,132.1
07.01.2009 19:40:00,994.89,-7.88,265.67,-9.42,88.6,3.37,2.99,0.38,1.87,3.0,1304.99,0.42,1.0,113.3
07.01.2009 19:50:00,994.91,-7.92,265.63,-9.44,88.7,3.36,2.98,0.38,1.86,2.99,1305.21,0.58,1.38,74.8
07.01.2009 20:00:00,995.07,-7.85,265.69,-9.36,88.8,3.38,3.0,0.38,1.88,3.01,1305.07,0.88,1.5,43.83
07.01.2009 20:10:00,995.23,-8.27,265.25,-9.89,88.0,3.27,2.88,0.39,1.8,2.89,1307.41,0.51,0.88,217.2
07.01.2009 20:20:00,995.4,-8.56,264.95,-10.01,89.2,3.19,2.85,0.35,1.78,2.86,1309.09,0.75,1.75,151.1
07.01.2009 20:30:00,995.59,-8.62,264.87,-9.92,90.2,3.18,2.87,0.31,1.79,2.88,1309.62,0.49,1.25,153.8
07.01.2009 20:40:00,995.76,-8.51,264.97,-9.69,91.1,3.21,2.92,0.29,1.83,2.93,1309.27,0.44,0.88,108.6
07.01.2009 20:50:00,995.95,-8.5,264.97,-9.68,91.1,3.21,2.92,0.29,1.83,2.94,1309.47,0.39,1.13,120.9
07.01.2009 21:00:00,996.09,-8.44,265.02,-9.57,91.5,3.22,2.95,0.27,1.84,2.96,1309.35,0.23,0.75,85.2
07.01.2009 21:10:00,996.32,-8.56,264.88,-9.8,90.7,3.19,2.9,0.3,1.81,2.91,1310.27,0.3,0.63,129.0
07.01.2009 21:20:00,996.46,-8.89,264.54,-10.18,90.3,3.11,2.81,0.3,1.76,2.82,1312.13,0.13,0.5,173.4
07.01.2009 21:30:00,996.55,-9.3,264.12,-10.72,89.3,3.01,2.69,0.32,1.68,2.7,1314.35,0.54,1.0,150.6
07.01.2009 21:40:00,996.83,-10.12,263.28,-11.5,89.5,2.82,2.53,0.3,1.58,2.54,1318.9,0.77,1.25,143.2
07.01.2009 21:50:00,997.0,-10.07,263.32,-11.14,91.8,2.84,2.6,0.23,1.63,2.61,1318.83,0.5,1.13,218.4
07.01.2009 22:00:00,997.11,-9.41,263.97,-10.27,93.4,2.99,2.79,0.2,1.74,2.8,1315.59,0.52,1.38,188.1
07.01.2009 22:10:00,997.28,-9.3,264.07,-10.28,92.5,3.01,2.79,0.23,1.74,2.8,1315.27,0.29,1.13,85.4
07.01.2009 22:20:00,997.48,-9.89,263.46,-10.96,91.8,2.88,2.64,0.24,1.65,2.65,1318.56,0.29,1.0,119.3
07.01.2009 22:30:00,997.58,-10.44,262.9,-11.59,91.2,2.75,2.51,0.24,1.57,2.52,1321.51,0.55,1.0,130.5
07.01.2009 22:40:00,997.7,-10.83,262.5,-11.99,91.1,2.67,2.43,0.24,1.52,2.44,1323.67,0.74,1.25,132.0
